Total words: 25652
Unique words: 6342
Word frequencies:
son: 10
elder,: 1
sir;: 8
His: 7
thirty.: 1
that?: 5
ward: 1
ago.: 2
[To: 2
Servingman]: 1
enrich: 1
hand: 11
yonder: 6
knight?: 1
torches: 2
bright!: 1
seems: 1
hangs: 2
cheek: 5
Like: 6
jewel: 1
Ethiope's: 1
ear;: 2
Beauty: 1
use,: 1
dear!: 2
snowy: 1
dove: 1
trooping: 1
crows,: 1
fellows: 2
shows.: 1
watch: 7
place: 4
stand,: 3
touching: 1
hers,: 2
blessed: 4
rude: 4
hand.: 1
Did: 5
till: 15
forswear: 1
sight!: 3
night.: 11
This,: 1
voice,: 2
Montague.: 3
Fetch: 1
rapier,: 1
boy.: 1
dares: 3
slave: 2
hither,: 4
cover'd: 1
antic: 1
fleer: 1
scorn: 3
solemnity?: 2
stock: 1
kin,: 1
dead,: 13
sin.: 2
kinsman!: 3
wherefore: 3
storm: 2
so?: 8
Uncle,: 1
foe,: 2
hither: 4
spite,: 1
solemnity: 1
Young: 3
it?: 5
Romeo.: 6
Content: 1
bears: 1
portly: 1
gentleman;: 1
truth,: 3
Verona: 5
brags: 1
virtuous: 2
well-govern'd: 1
youth:: 1
wealth: 1
town: 1
disparagement:: 1
Therefore: 9
patient,: 2
him:: 5
respect,: 1
presence: 2
frowns,: 1
ill-beseeming: 2
semblance: 1
feast.: 1
fits,: 1
guest:: 1
endure: 2
endured:: 1
goodman: 1
boy!: 2
shall:: 1
to;: 3
Am: 2
here,: 6
to.: 1
You'll: 3
him!: 5
mend: 1
mutiny: 1
guests!: 1
cock-a-hoop!: 1
you'll: 1
shame.: 1
to,: 1
saucy: 2
boy:: 3
indeed?: 1
trick: 1
chance: 2
scathe: 1
what:: 2
contrary: 1
marry,: 5
Well: 3
hearts!: 2
princox;: 1
go:: 2
quiet,: 1
or--More: 1
light!: 1
shame!: 2
quiet.: 2
cheerly,: 1
Patience: 1
perforce: 2
wilful: 1
choler: 1
Makes: 1
flesh: 1
tremble: 1
different: 1
greeting.: 1
withdraw:: 1
intrusion: 1
seeming: 3
convert: 1
bitter: 3
gall.: 1
JULIET]: 1
profane: 1
unworthiest: 1
holy: 19
shrine,: 1
fine: 5
this:: 3
blushing: 1
pilgrims,: 1
ready: 2
smooth: 2
touch: 2
kiss.: 3
pilgrim,: 2
wrong: 1
mannerly: 1
devotion: 1
saints: 2
pilgrims': 1
touch,: 1
palm: 2
palmers': 1
palmers: 1
too?: 2
lips: 7
use: 13
prayer.: 1
dear: 22
saint,: 4
do;: 1
grant: 2
lest: 2
faith: 3
despair.: 1
Saints: 1
move,: 1
prayers': 1
sake.: 1
prayer's: 1
effect: 2
take.: 1
sin: 6
purged.: 1
took.: 1
Sin: 1
lips?: 1
trespass: 1
sweetly: 1
urged!: 1
book.: 1
craves: 3
mother?: 3
bachelor,: 1
wise: 2
nursed: 1
daughter,: 3
talk'd: 2
withal;: 1
chinks.: 1
Capulet?: 1
account!: 1
foe's: 1
Away,: 1
begone;: 1
fear;: 1
unrest.: 1
gentlemen,: 1
prepare: 4
gone;: 4
trifling: 1
foolish: 2
banquet: 1
towards.: 1
e'en: 1
thank: 5
honest: 4
gentlemen;: 1
bed.: 3
fay,: 1
waxes: 1
late:: 2
rest.: 1
nurse.: 3
yond: 2
heir: 2
Tiberio.: 1
What's: 7
door?: 1
Petrucio.: 1
follows: 1
ask: 4
name:: 2
married.: 2
wedding: 2
name: 10
Montague;: 3
enemy.: 2
sprung: 1
unknown,: 1
late!: 1
Prodigious: 1
birth: 1
loathed: 2
what's: 2
rhyme: 1
learn'd: 2
danced: 1
withal.: 1
calls: 7
'Juliet.': 1
Anon,: 2
anon!: 1
away;: 1
strangers: 1
II: 1
Chorus: 2
desire: 2
death-bed: 1
lie,: 3
affection: 1
gapes: 1
heir;: 2
groan'd: 1
match'd,: 1
fair.: 1
beloved: 1
loves: 2
Alike: 1
betwitched: 1
charm: 1
looks,: 3
foe: 1
complain,: 1
steal: 2
bait: 1
hooks:: 1
held: 2
access: 1
breathe: 1
vows: 1
swear;: 1
means: 4
less: 2
meet: 6
new-beloved: 1
where:: 1
passion: 1
power,: 1
means,: 2
Tempering: 1
extremities: 1
extreme: 1
lane: 1
orchard.: 5
Can: 4
forward: 2
back,: 3
earth,: 8
centre: 1
out.: 3
climbs: 1
leaps: 1
Romeo!: 13
wise;: 1
stol'n: 2
ran: 4
way,: 2
leap'd: 1
orchard: 2
Call,: 1
Mercutio.: 2
conjure: 4
humours!: 1
madman!: 1
passion!: 1
lover!: 1
Appear: 1
likeness: 3
sigh:: 1
rhyme,: 1
satisfied;: 1
Cry: 1
'Ay: 1
me!': 1
pronounce: 3
'love': 1
'dove;': 1
gossip: 1
Venus: 2
nick-name: 1
purblind: 1
heir,: 1
Adam: 1
Cupid,: 1
shot: 2
trim,: 1
King: 1
Cophetua: 1
loved: 2
beggar-maid!: 1
heareth: 1
stirreth: 1
moveth: 1
not;: 4
ape: 1
Rosaline's: 1
high: 8
forehead: 1
scarlet: 2
lip,: 1
foot,: 3
leg: 2
quivering: 1
thigh: 1
demesnes: 1
adjacent: 1
appear: 2
us!: 1
anger: 4
'twould: 1
raise: 3
spirit: 4
mistress': 2
circle: 1
strange: 3
nature,: 2
letting: 1
conjured: 1
down;: 1
spite:: 1
invocation: 1
honest,: 1
mistres: 1
s': 1
hid: 3
trees,: 1
consorted: 1
humorous: 1
Blind: 1
best: 8
befits: 1
dark.: 1
blind,: 2
mark.: 1
sit: 3
medlar: 1
tree,: 1
wish: 4
kind: 5
fruit: 1
medlars,: 1
laugh: 1
alone.: 4
were,: 2
open: 3
et: 1
caetera,: 1
poperin: 1
pear!: 1
truckle-bed;: 1
field-bed: 1
sleep:: 2
go?: 1
then;: 3
found.: 1
jests: 1
scars: 1
wound.: 1
appears: 1
But,: 7
soft!: 2
through: 6
breaks?: 1
Arise,: 1
sun,: 2
kill: 9
moon,: 3
pale: 8
grief,: 3
she:: 2
maid,: 2
envious;: 1
vestal: 2
livery: 1
green: 2
fools: 1
wear: 4
it;: 2
cast: 2
off.: 1
knew: 3
were!: 1
speaks: 4
says: 8
nothing:: 1
discourses;: 1
answer: 9
bold,: 2
speaks:: 2
fairest: 1
heaven,: 6
Having: 2
business,: 1
entreat: 2
twinkle: 1
spheres: 1
return.: 3
head?: 1
brightness: 1
shame: 3
stars,: 2
lamp;: 1
Would: 3
region: 1
stream: 1
birds: 1
sing: 2
leans: 1
hand!: 1
glove: 1
hand,: 7
cheek!: 1
speak: 17
angel!: 1
glorious: 1
winged: 1
messenger: 2
Unto: 3
white-upturned: 1
wondering: 1
mortals: 1
gaze: 2
bestrides: 1
lazy-pacing: 1
sails: 1
air.: 1
Deny: 1
refuse: 1
name;: 2
Or,: 8
Capulet.: 1
[Aside]: 5
enemy;: 1
thyself,: 2
Montague?: 2
arm,: 1
Belonging: 1
man.: 8
name!: 1
name?: 1
rose: 1
smell: 1
sweet;: 1
would,: 1
call'd,: 1
Retain: 1
perfection: 1
owes: 1
Without: 3
title.: 1
doff: 1
name,: 7
myself.: 1
Call: 4
baptized;: 1
Henceforth: 1
bescreen'd: 1
stumblest: 1
counsel?: 1
am:: 1
hateful: 4
myself,: 1
enemy: 1
thee;: 2
Had: 3
tear: 5
word.: 3
drunk: 2
hundred: 3
words: 3
tongue's: 1
utterance,: 1
sound:: 1
Art: 4
Neither,: 1
dislike.: 1
camest: 2
wherefore?: 1
walls: 1
hard: 1
climb,: 1
considering: 1
art,: 4
kinsmen: 2
o'er-perch: 1
walls;: 1
stony: 2
limits: 1
out,: 7
attempt;: 1
murder: 4
Alack,: 4
peril: 1
swords:: 1
sweet,: 2
enmity.: 1
cloak: 1
sight;: 1
here:: 2
better: 9
ended: 2
prorogued,: 1
wanting: 2
direction: 1
found'st: 1
place?: 2
prompt: 1
inquire;: 1
lent: 4
pilot;: 1
vast: 1
shore: 1
wash'd: 3
farthest: 1
adventure: 1
merchandise.: 1
mask: 1
Else: 2
maiden: 1
bepaint: 1
to-night: 2
Fain: 1
dwell: 3
form,: 2
fain,: 1
fain: 2
spoke:: 1
farewell: 1
compliment!: 1
me?: 6
'Ay,': 1
swear'st,: 1
mayst: 3
prove: 4
false;: 2
perjuries: 1
Jove: 1
laughs.: 1
dost: 12
faithfully:: 1
think'st: 2
won,: 1
perverse: 1
woo;: 1
else,: 1
world.: 4
fond,: 1
'havior: 1
trust: 3
gentleman,: 6
cunning: 2
strange.: 1
strange,: 1
confess,: 1
overheard'st,: 1
ware,: 1
passion:: 1
pardon: 6
impute: 1
yielding: 1
discovered.: 1
Lady,: 2
moon: 1
swear: 5
tips: 1
silver: 6
fruit-tree: 1
tops--: 1
monthly: 1
changes: 1
circled: 1
orb,: 1
Lest: 2
likewise: 2
variable.: 1
by?: 1
all;: 2
wilt,: 2
gracious: 1
self,: 1
god: 1
idolatry,: 1
love--: 1
swear:: 1
although: 1
joy: 10
contract: 1
to-night:: 2
rash,: 1
unadvised,: 1
sudden;: 1
lightning,: 2
cease: 2
'It: 1
lightens.': 1
Sweet,: 3
night!: 5
summer's: 1
ripening: 1
breath,: 6
flower: 4
next: 4
meet.: 1
repose: 1
breast!: 2
unsatisfied?: 1
satisfaction: 1
to-night?: 2
exchange: 3
faithful: 3
mine.: 4
gave: 4
didst: 6
request: 1
Wouldst: 1
withdraw: 2
purpose,: 1
frank,: 1
have:: 2
bounty: 1
boundless: 1
have,: 1
infinite.: 1
within;: 2
adieu!: 2
nurse!: 1
Sweet: 2
Stay: 4
little,: 1
Exit,: 2
blessed,: 1
afeard.: 1
flattering-sweet: 1
substantial.: 1
Re-enter: 7
JULIET,: 2
words,: 4
indeed.: 1
bent: 1
honourable,: 1
Thy: 17
purpose: 1
marriage,: 4
send: 10
to-morrow,: 2
procure: 1
perform: 1
rite;: 1
fortunes: 1
throughout: 1
[Within]: 5
Madam!: 3
anon.--But: 1
mean'st: 1
thee--: 2
come:--: 1
suit,: 1
grief:: 1
To-morrow: 2
send.: 1
thrive: 1
soul--: 1
worse,: 1
want: 2
toward: 3
schoolboys: 1
books,: 1
school: 1
looks.: 1
Retiring: 1
Hist!: 1
hist!: 1
falconer's: 1
lure: 1
tassel-gentle: 1
again!: 2
Bondage: 1
hoarse,: 1
aloud;: 1
cave: 1
Echo: 1
lies,: 2
tongue: 7
hoarse: 1
mine,: 3
repetition: 1
name.: 1
silver-sweet: 1
sound: 5
tongues: 1
softest: 1
music: 5
attending: 1
ears!: 1
dear?: 1
o'clock: 1
to-morrow: 4
fail:: 1
then.: 3
forgot: 2
back.: 4
forget,: 2
Remembering: 1
company.: 1
Forgetting: 1
almost: 3
morning;: 1
wanton's: 1
bird;: 1
lets: 1
hop: 1
prisoner: 1
twisted: 1
gyves,: 1
silk: 2
thread: 1
plucks: 1
loving-jealous: 1
liberty.: 1
bird.: 1
I:: 2
cherishing.: 1
parting: 1
sorrow,: 2
morrow.: 1
Sleep: 2
peace: 3
sleep: 5
rest!: 1
Hence: 2
ghostly: 4
father's: 2
cell,: 3
help: 9
crave,: 1
hap: 2
tell.: 1
Friar: 11
Laurence's: 5
cell.: 9
FRIAR: 70
LAURENCE,: 2
basket: 1
LAURENCE: 63
grey-eyed: 1
morn: 1
smiles: 2
frowning: 1
Chequering: 1
eastern: 1
streaks: 2
flecked: 1
darkness: 1
drunkard: 1
reels: 1
day's: 3
path: 1
Titan's: 1
wheels:: 1
advance: 1
burning: 1
cheer: 2
dank: 1
dew: 1
dry,: 2
up-fill: 1
osier: 1
cage: 1
ours: 1
baleful: 1
weeds: 1
precious-juiced: 1
flowers.: 2
nature's: 2
tomb;: 3
burying: 1
womb,: 1
womb: 2
divers: 1
sucking: 1
natural: 1
find,: 1
virtues: 1
excellent,: 1
None: 1
different.: 1
mickle: 1
powerful: 1
grace: 4
herbs,: 2
plants,: 1
stones,: 1
qualities:: 1
special: 1
give,: 1
aught: 2
strain'd: 1
Revolts: 1
birth,: 3
stumbling: 1
abuse:: 1
Virtue: 1
itself: 4
turns: 3
vice,: 1
misapplied;: 1
vice: 1
sometimes: 2
action: 1
dignified.: 1
Within: 4
infant: 1
rind: 1
Poison: 1
residence: 1
medicine: 1
power:: 1
this,: 5
smelt,: 1
cheers: 1
each: 1
tasted,: 1
slays: 1
senses: 1
heart.: 2
opposed: 1
kings: 1
encamp: 1
worser: 2
predominant,: 1
Full: 2
canker: 1
eats: 1
plant.: 1
morrow,: 2
father.: 2
Benedicite!: 1
saluteth: 1
argues: 1
distemper'd: 1
morrow: 2
bed:: 1
Care: 1
keeps: 4
man's: 4
lodges,: 1
lie;: 3
unbruised: 1
youth: 2
unstuff'd: 1
brain: 1
couch: 1
limbs,: 1
reign:: 1
earliness: 1
assure: 1
up-roused: 1
distemperature;: 1
right,: 1
Our: 6
true;: 1
sweeter: 1
sin!: 2
Rosaline?: 1
Rosaline,: 2
father?: 2
no;: 1
name's: 2
woe.: 2
That's: 4
been,: 1
then?: 3
feasting: 2
enemy,: 1
sudden: 6
wounded: 1
wounded:: 1
remedies: 1
physic: 1
lies:: 1
hatred,: 1
lo,: 2
intercession: 1
steads: 1
plain,: 1
homely: 1
drift;: 1
Riddling: 1
confession: 3
finds: 2
riddling: 1
plainly: 1
Capulet:: 1
mine;: 1
combined,: 1
combine: 1
marriage:: 1
met,: 2
woo'd: 1
vow,: 1
pass;: 1
marry: 5
to-day.: 1
Holy: 2
Saint: 5
Francis,: 1
dear,: 1
forsaken?: 1
truly: 3
hearts,: 1
Jesu: 1
Maria,: 1
deal: 2
brine: 1
Hath: 11
sallow: 1
cheeks: 2
Rosaline!: 1
salt: 2
water: 2
thrown: 1
season: 1
taste!: 1
sighs: 2
clears,: 1
groans: 1
ring: 4
ears;: 1
Lo,: 1
stain: 1
yet:: 1
thyself: 2
woes: 5
thine,: 1
Rosaline:: 1
changed?: 1
Women: 1
fall,: 2
there's: 4
chid'st: 1
Rosaline.: 2
doting,: 1
loving,: 2
pupil: 1
bad'st: 1
grave,: 2
have.: 2
chide: 4
allow;: 1
rote: 1
spell.: 1
waverer,: 1
respect: 1
assistant: 1
be;: 1
alliance: 1
households': 1
rancour: 1
pure: 3
hence;: 4
haste.: 4
Wisely: 1
slow;: 1
stumble: 1
fast.: 1
devil: 3
be?: 3
father's;: 1
hard-hearted: 1
wench,: 2
Torments: 1
sure: 1
mad.: 1
kinsman: 4
letter: 5
challenge,: 1
life.: 3
Any: 1
write: 2
letter.: 2
letter's: 1
master,: 2
dares,: 1
dared.: 1
Alas: 1
dead;: 8
stabbed: 1
white: 2
wench's: 1
eye;: 1
ear: 3
love-song;: 1
pin: 1
cleft: 1
bow-boy's: 1
butt-shaft:: 1
Tybalt?: 3
cats,: 2
courageous: 1
captain: 1
compliments.: 1
fights: 2
prick-song,: 1
distance,: 1
proportion;: 1
rests: 1
minim: 1
rest,: 3
two,: 1
third: 1
bosom:: 1
butcher: 1
button,: 1
duellist,: 1
duellist;: 1
gentleman: 3
second: 5
cause:: 1
ah,: 2
immortal: 3
passado!: 1
punto: 1
reverso!: 1
hai!: 1
pox: 1
antic,: 1
lisping,: 1
affecting: 1
fantasticoes;: 1
tuners: 1
accents!: 1
'By: 1
Jesu,: 2
blade!: 1
tall: 1
whore!': 1
lamentable: 5
grandsire,: 1
afflicted: 1
flies,: 1
fashion-mongers,: 1
perdona-mi's,: 1
ease: 1
bench?: 1
bones,: 3
bones!: 1
roe,: 1
dried: 1
herring:: 1
flesh,: 2
fishified!: 1
numbers: 1
Petrarch: 1
flowed: 1
Laura: 1
kitchen-wench;: 1
be-rhyme: 1
her;: 4
Dido: 1
dowdy;: 1
Cleopatra: 1
gipsy;: 1
Helen: 1
Hero: 1
hildings: 1
harlots;: 1
Thisbe: 1
grey: 2
purpose.: 1
bon: 1
jour!: 1
French: 2
salutation: 1
slop.: 1
counterfeit: 2
fairly: 2
both.: 3
ship,: 1
slip;: 1
conceive?: 1
Pardon,: 1
business: 1
great;: 1
strain: 1
courtesy.: 2
yours: 1
constrains: 1
hams.: 1
Meaning,: 1
court'sy.: 1
kindly: 1
courteous: 2
exposition.: 1
pink: 1
Pink: 1
Right.: 1
pump: 1
flowered.: 1
said:: 1
pump,: 1
single: 1
sole: 2
worn,: 1
remain: 2
after: 3
wearing: 2
singular.: 1
single-soled: 1
jest,: 1
solely: 1
singular: 1
singleness.: 1
Benvolio;: 2
wits: 3
faint.: 2
Switch: 1
spurs,: 1
switch: 1
spurs;: 1
cry: 3
match.: 1
wild-goose: 2
chase,: 1
than,: 1
sure,: 3
whole: 3
five:: 1
goose?: 2
goose.: 2
jest.: 2
goose,: 2
sweeting;: 1
sharp: 1
sauce.: 1
here's: 3
cheveril,: 1
stretches: 1
inch: 1
narrow: 1
ell: 1
broad!: 1
stretch: 1
'broad;': 1
added: 1
proves: 1
wide: 2
broad: 2
groaning: 1
sociable,: 1
Romeo;: 3
nature:: 1
drivelling: 1
natural,: 1
runs: 1
lolling: 1
bauble: 1
hole.: 1
Stop: 2
stop: 3
there.: 5
desirest: 1
hair.: 1
wouldst: 3
large.: 1
deceived;: 1
short:: 1
depth: 1
tale;: 1
meant,: 1
indeed,: 1
occupy: 1
argument: 1
longer.: 1
goodly: 1
gear!: 1
PETER: 17
sail,: 1
Two,: 1
two;: 2
shirt: 1
smock.: 1
Peter!: 2
Anon!: 2
fan,: 2
Peter.: 1
Peter,: 4
face;: 2
fan's: 1
face.: 5
den,: 1
gentlewoman.: 1
den?: 1
less,: 2
bawdy: 1
dial: 1
prick: 1
noon.: 1
you!: 4
One,: 1
gentlewoman,: 2
mar.: 1
troth,: 2
said;: 2
'for: 1
mar,': 1
a'?: 1
Gentlemen,: 3
you;: 6
older: 1
found: 3
youngest: 1
fault: 3
worse.: 1
Yea,: 2
worst: 1
well?: 2
took,: 1
i': 3
faith;: 1
wisely,: 1
wisely.: 1
confidence: 1
indite: 1
supper.: 1
bawd,: 2
bawd!: 1
found?: 1
hare,: 2
unless: 2
lenten: 1
pie,: 1
something: 3
stale: 1
hoar: 2
spent.: 2
Sings: 1
hare: 3
hoar,: 2
meat: 2
score,: 1
hoars: 1
father's?: 1
dinner,: 1
thither.: 3
lady;: 2
farewell,: 2
Singing: 1
'lady,: 1
lady.': 1
farewell!: 2
merchant: 1
full: 8
ropery?: 1
talk,: 1
minute: 4
month.: 1
down,: 1
lustier: 1
is,: 7
Jacks;: 1
cannot,: 1
shall.: 2
Scurvy: 2
knave!: 2
flirt-gills;: 1
skains-mates.: 1
suffer: 1
knave: 2
pleasure?: 1
pleasure;: 1
had,: 1
warrant: 6
dare: 3
occasion: 2
side.: 2
afore: 2
God,: 3
vexed,: 1
quivers.: 1
Pray: 2
told: 2
inquire: 1
out;: 1
myself:: 2
ye,: 3
fool's: 1
paradise,: 1
gross: 1
behavior,: 1
say:: 1
gentlewoman: 1
young;: 2
double: 1
offered: 1
dealing.: 1
commend: 4
mistress.: 2
protest: 1
Lord,: 6
joyful: 5
nurse?: 3
protest;: 1
gentlemanlike: 1
offer.: 1
devise: 2
shrift: 3
afternoon;: 1
Laurence': 5
cell: 3
shrived: 1
pains.: 1
penny.: 1
behind: 2
abbey: 1
bring: 9
cords: 3
tackled: 1
stair;: 1
top-gallant: 1
Must: 2
convoy: 1
Farewell;: 2
trusty,: 1
quit: 1
pains:: 1
bless: 2
Hark: 2
say'st: 3
secret?: 1
counsel,: 2
putting: 1
steel.: 1
NURSE: 1
sweetest: 3
lady--Lord,: 1
Lord!: 1
prating: 1
thing:--O,: 1
nobleman: 1
town,: 3
knife: 3
aboard;: 1
soul,: 4
lief: 1
toad,: 2
properer: 1
man;: 7
looks: 3
clout: 1
versal: 1
rosemary: 2
letter?: 1
nurse;: 3
R.: 1
Ah.: 1
mocker!: 1
dog's: 1
R: 1
the--No;: 1
begins: 2
letter:--and: 1
sententious: 1
rosemary,: 1
Commend: 1
lady.: 1
times.: 1
apace.: 1
clock: 1
nine: 3
half: 4
promised: 1
Perchance: 1
lame!: 1
heralds: 1
thoughts,: 1
ten: 2
faster: 1
glide: 1
sun's: 1
Driving: 1
shadows: 2
over: 2
louring: 1
hills:: 1
nimble-pinion'd: 1
doves: 1
wind-swift: 1
wings.: 1
highmost: 1
hill: 1
journey,: 1
three: 5
hours,: 2
warm: 1
youthful: 2
blood,: 3
swift: 3
motion: 2
ball;: 1
bandy: 1
folks,: 1
feign: 1
Unwieldy,: 1
slow,: 1
lead.: 1
comes!: 1
honey: 3
news?: 4
Hast: 3
met: 2
him?: 1
Send: 2
gate.: 1
nurse,--O: 1
look'st: 2
sad?: 1
Though: 2
news: 6
sad,: 1
merrily;: 1
good,: 3
shamest: 2
playing: 1
sour: 4
a-weary,: 1
awhile:: 1
Fie,: 3
bones: 2
ache!: 1
jaunt: 1
had!: 2
news:: 1
speak;: 2
speak.: 2
haste?: 2
awhile?: 1
breath?: 2
breath: 5
excuse: 3
excuse.: 1
bad?: 2
that;: 2
either,: 1
circumstance:: 1
satisfied,: 1
simple: 2
choice;: 1
man:: 3
man's,: 1
excels: 2
men's;: 1
body,: 2
talked: 1
on,: 1
compare:: 1
courtesy,: 1
lamb.: 1
ways,: 1
wench;: 1
God.: 1
dined: 1
home?: 1
no:: 3
marriage?: 1
aches!: 1
I!: 1
beats: 3
pieces.: 1
t': 1
side,--O,: 1
back!: 1
Beshrew: 2
sending: 1
about,: 2
catch: 1
jaunting: 1
I': 1
sorry: 1
says,: 2
courteous,: 1
kind,: 1
handsome,: 1
virtuous,--Where: 1
mother!: 1
oddly: 1
repliest!: 1
'Your: 1
mother?': 1
God's: 3
hot?: 1
trow;: 1
poultice: 1
aching: 1
bones?: 1
Henceforward: 2
messages: 1
yourself.: 1
coil!: 1
got: 3
hie: 3
cell;: 2
There: 10
stays: 1
husband: 6
wife:: 3
wanton: 2
cheeks,: 4
They'll: 1
news.: 1
Hie: 4
church;: 1
fetch: 5
ladder,: 1
climb: 1
bird's: 1
nest: 2
dark:: 1
drudge: 1
delight,: 1
Go;: 1
dinner:: 1
fortune!: 3
Honest: 2
farewell.: 2
VI.: 1
smile: 2
heavens: 3
act,: 1
sorrow: 6
not!: 1
Amen,: 1
amen!: 1
can,: 2
countervail: 1
short: 4
sight:: 1
love-devouring: 1
dare;: 1
enough: 3
violent: 2
delights: 2
ends: 1
triumph: 1
powder,: 1
consume:: 1
loathsome: 3
deliciousness: 1
confounds: 1
appetite:: 1
moderately;: 1
so;: 2
arrives: 1
tardy: 1
slow.: 1
lady:: 1
everlasting: 2
flint:: 1
lover: 1
bestride: 1
gossamer: 1
idles: 1
fall;: 1
vanity.: 1
confessor.: 1
thanks: 1
much.: 3
heap'd: 1
skill: 1
blazon: 1
sweeten: 1
neighbour: 1
music's: 1
Unfold: 1
imagined: 1
happiness: 1
Receive: 1
encounter.: 1
Conceit,: 1
matter: 2
Brags: 1
substance,: 1
ornament:: 1
beggars: 1
count: 3
worth;: 1
excess: 1
sum: 2
wealth.: 1
work;: 1
For,: 5
leaves,: 1
alone: 3
church: 3
incorporate: 1
one.: 1
III: 1
Page,: 1
Servants: 1
retire:: 1
hot,: 2
Capulets: 2
abroad,: 1
meet,: 1
scape: 2
brawl;: 1
hot: 2
days,: 1
mad: 2
stirring.: 1
enters: 1
confines: 1
tavern: 1
claps: 1
table: 1
'God: 1
need: 5
thee!': 1
operation: 1
draws: 1
drawer,: 1
indeed: 2
need.: 2
fellow?: 1
Jack: 1
mood: 1
Italy,: 1
moody,: 1
moody: 1
to?: 1
such,: 1
shortly,: 1
other.: 1
Thou!: 1
hair: 2
beard,: 1
hast:: 1
cracking: 1
nuts,: 1
reason: 5
because: 7
hazel: 1
eyes:: 1
spy: 2
quarrel?: 1
fun: 1
quarrels: 1
egg: 2
meat,: 1
beaten: 1
addle: 1
quarrelling:: 1
quarrelled: 1
coughing: 1
street,: 1
wakened: 1
lain: 3
asleep: 1
sun:: 1
doublet: 1
Easter?: 1
another,: 2
tying: 1
riband?: 1
tutor: 1
quarrelling!: 1
apt: 3
buy: 3
fee-simple: 1
quarter.: 1
fee-simple!: 1
simple!: 1
head,: 4
Capulets.: 2
heel,: 1
Follow: 1
them.: 3
den:: 1
us?: 3
couple: 1
something;: 1
occasion.: 1
giving?: 1
consort'st: 1
Romeo,--: 1
Consort!: 1
minstrels?: 1
minstrels: 1
discords:: 1
fiddlestick;: 1
'Zounds,: 2
consort!: 1
haunt: 1
men:: 2
Either: 4
place,: 2
coldly: 1
grievances,: 1
depart;: 1
us.: 2
Men's: 1
look,: 4
gaze;: 1
budge: 1
pleasure,: 1
sir:: 2
hanged,: 1
livery:: 1
field,: 1
he'll: 1
follower;: 1
worship: 2
'man.': 1
afford: 2
this,--thou: 1
villain.: 1
appertaining: 1
greeting:: 1
none;: 1
farewell;: 2
Boy,: 1
injuries: 1
done: 3
me;: 7
protest,: 1
injured: 1
devise,: 1
love:: 3
Capulet,--which: 1
dearly: 1
own,--be: 1
satisfied.: 2
calm,: 2
dishonourable,: 1
submission!: 1
Alla: 1
stoccata: 1
carries: 1
Draws: 1
rat-catcher,: 1
walk?: 1
king: 1
lives;: 2
bold: 2
withal,: 1
hereafter,: 1
drybeat: 1
eight.: 1
pluck: 2
pitcher: 1
ears?: 2
haste,: 6
Drawing: 2
Gentle: 1
rapier: 1
up.: 1
passado.: 1
weapons.: 1
shame,: 3
forbear: 1
outrage!: 1
expressly: 1
Forbidden: 1
bandying: 1
streets:: 1
Hold,: 6
Tybalt!: 2
Mercutio!: 1
ROMEO's: 3
arm: 5
stabs: 1
flies: 1
followers: 1
hurt.: 1
plague: 3
houses!: 4
sped.: 1
nothing?: 1
hurt?: 1
ay,: 3
scratch,: 1
scratch;: 1
enough.: 2
page?: 1
villain,: 5
surgeon.: 1
Page: 4
Courage,: 1
church-door;: 1
enough,'twill: 1
serve:: 1
peppered,: 1
dog,: 1
rat,: 1
cat,: 1
scratch: 1
death!: 4
braggart,: 1
rogue,: 1
arithmetic!: 1
Why: 8
arm.: 1
thought: 8
Help: 1
worms': 1
soundly: 1
too:: 2
prince's: 5
ally,: 1
friend,: 3
mortal: 2
behalf;: 1
reputation: 1
stain'd: 2
Tybalt's: 9
slander,--Tybalt,: 1
effeminate: 1
temper: 2
soften'd: 1
valour's: 1
steel!: 1
brave: 2
Mercutio's: 5
dead!: 6
gallant: 1
aspired: 1
clouds,: 3
earth.: 2
fate: 1
depend;: 1
woe,: 2
end.: 2
furious: 1
Tybalt: 17
Alive,: 1
triumph!: 1
slain!: 3
respective: 1
lenity,: 1
fire-eyed: 1
fury: 2
conduct: 2
late: 2
gavest: 1
heads,: 1
Staying: 1
company:: 3
both,: 3
Thou,: 1
wretched: 2
consort: 1
Shalt: 1
hence.: 1
determine: 2
fight;: 1
falls: 4
away,: 1
gone!: 2
slain.: 2
Stand: 3
amazed:: 1
doom: 1
taken:: 1
hence,: 7
away!: 3
fortune's: 2
fool!: 2
stay?: 1
&: 2
c: 2
kill'd: 4
Mercutio?: 1
murderer,: 2
he?: 1
Tybalt.: 2
Up,: 1
charge: 3
princes: 1
obey.: 1
Prince,: 2
attended;: 1
Wives,: 1
beginners: 1
fray?: 2
prince,: 5
discover: 1
unlucky: 2
brawl:: 1
slain: 6
slew: 5
kinsman,: 3
cousin!: 4
brother's: 2
child!: 4
prince!: 1
husband!: 1
spilt: 1
true,: 1
ours,: 1
shed: 2
began: 1
slain,: 4
slay;: 1
bethink: 2
nice: 2
was,: 3
displeasure:: 1
uttered: 1
calm: 1
knees: 1
humbly: 1
bow'd,: 1
truce: 1
unruly: 1
spleen: 1
deaf: 2
tilts: 1
piercing: 1
steel: 1
deadly: 3
point: 2
point,: 1
martial: 1
scorn,: 1
Cold: 1
aside,: 1
sends: 1
dexterity,: 1
